#CONTIGS	SOURCE_GENOME	LENGTH	COVERAGE	ANNOT	GUT_GENOME000866	GUT_GENOME016058	GUT_GENOME025370	GUT_GENOME033606	GUT_GENOME036663	GUT_GENOME046547	GUT_GENOME047285	GUT_GENOME082911	GUT_GENOME099474	GUT_GENOME122658	GUT_GENOME123622	GUT_GENOME124217	GUT_GENOME125986	GUT_GENOME152745	GUT_GENOME154792	GUT_GENOME156087	GUT_GENOME189823	GUT_GENOME227639	GUT_GENOME231089	GUT_GENOME249529	GUT_GENOME252784	GUT_GENOME278258	KIJ_genome_14221	KIJ_genome_23957	KIJ_genome_4392
GUT_GENOME231089_23	GUT_GENOME231089	14858	88.0	core	O	X	O	O	O	O	O	O	O	O	O	O	O	O	O	O	X	O	O	O	O	X	O	O	O
GUT_GENOME231089_24	GUT_GENOME231089	32500	8.0	not_shared	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	O	X	X	O	X	X	X
GUT_GENOME231089_25	GUT_GENOME231089	81915	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME231089_26	GUT_GENOME231089	4956	96.0	shared_but_short	O	O	O	O	O	O	O	O	O	O	O	O	X	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME231089_27	GUT_GENOME231089	21992	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME231089_28	GUT_GENOME231089	11150	72.0	not_shared	O	X	X	O	O	O	O	X	O	O	O	O	O	X	O	O	X	O	O	O	X	X	O	O	O
GUT_GENOME231089_29	GUT_GENOME231089	22526	92.0	core	O	X	O	O	O	O	O	O	O	O	O	O	O	O	O	O	X	O	O	O	O	O	O	O	O
GUT_GENOME231089_3	GUT_GENOME231089	57926	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME231089_30	GUT_GENOME231089	4687	92.0	shared_but_short	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	X	O	X
GUT_GENOME231089_31	GUT_GENOME231089	7747	84.0	core	O	X	O	X	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	X	O	O	X
GUT_GENOME231089_32	GUT_GENOME231089	16408	80.0	core	O	O	O	O	X	O	O	O	O	O	X	O	O	O	X	X	O	O	O	O	O	X	O	O	O
GUT_GENOME231089_33	GUT_GENOME231089	16944	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME231089_35	GUT_GENOME231089	11268	32.0	not_shared	O	X	X	X	O	X	O	X	X	X	X	X	X	X	O	X	X	O	O	X	X	X	O	X	O
GUT_GENOME231089_36	GUT_GENOME231089	14170	96.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	X	O	O	O	O
GUT_GENOME231089_37	GUT_GENOME231089	97730	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME231089_38	GUT_GENOME231089	7721	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME231089_39	GUT_GENOME231089	17472	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME231089_4	GUT_GENOME231089	27767	96.0	core	O	X	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME231089_40	GUT_GENOME231089	2216	48.0	not_shared	O	X	X	O	X	X	O	O	O	O	O	X	X	O	X	O	X	O	O	X	X	X	X	O	X
GUT_GENOME231089_41	GUT_GENOME231089	27443	64.0	not_shared	O	X	X	X	O	O	O	X	X	O	O	O	O	O	O	O	X	O	O	O	X	X	O	X	O
GUT_GENOME231089_42	GUT_GENOME231089	27627	16.0	not_shared	X	X	X	X	O	O	X	X	X	X	X	X	X	X	X	X	X	O	O	X	X	X	X	X	X
GUT_GENOME231089_43	GUT_GENOME231089	31065	52.0	not_shared	O	X	O	X	O	O	O	X	X	O	O	X	X	O	O	X	X	O	O	O	O	X	X	X	X
GUT_GENOME231089_44	GUT_GENOME231089	26483	32.0	not_shared	X	X	X	X	X	O	X	O	O	X	O	X	X	O	X	O	X	X	O	X	X	X	X	O	X
GUT_GENOME231089_45	GUT_GENOME231089	7941	68.0	not_shared	X	X	O	O	O	O	O	O	O	O	O	O	O	X	X	O	X	X	O	X	O	X	O	O	O
GUT_GENOME231089_46	GUT_GENOME231089	34892	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME231089_47	GUT_GENOME231089	29987	84.0	core	O	X	O	O	O	O	O	O	O	O	X	O	O	O	O	O	X	O	O	O	O	X	O	O	O
GUT_GENOME231089_48	GUT_GENOME231089	30142	88.0	core	O	X	O	O	O	O	O	O	O	O	O	O	O	O	O	O	X	O	O	O	O	X	O	O	O
GUT_GENOME231089_49	GUT_GENOME231089	58526	64.0	not_shared	O	X	X	X	O	O	O	O	O	O	O	O	O	O	X	O	X	O	O	O	X	X	X	X	O
GUT_GENOME231089_5	GUT_GENOME231089	21180	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME231089_50	GUT_GENOME231089	27638	72.0	not_shared	O	X	O	X	O	O	O	O	O	O	O	O	X	O	X	O	X	O	O	O	O	X	X	O	O
GUT_GENOME231089_51	GUT_GENOME231089	5102	60.0	not_shared	O	X	X	X	O	X	O	O	X	O	O	X	O	O	O	O	X	X	O	O	O	X	O	X	O
GUT_GENOME231089_52	GUT_GENOME231089	38089	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME231089_53	GUT_GENOME231089	86049	96.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	X	O	O	O
GUT_GENOME231089_54	GUT_GENOME231089	13193	84.0	core	O	X	O	O	O	O	O	O	O	O	O	O	O	O	O	O	X	O	O	O	X	X	O	O	O
GUT_GENOME231089_55	GUT_GENOME231089	19418	92.0	core	O	O	O	O	O	O	O	O	O	O	O	O	X	O	X	O	O	O	O	O	O	O	O	O	O
GUT_GENOME231089_56	GUT_GENOME231089	39734	76.0	not_shared	O	X	O	O	O	O	O	O	O	O	O	O	O	O	O	O	X	O	O	O	X	X	X	O	X
GUT_GENOME231089_57	GUT_GENOME231089	12049	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME231089_58	GUT_GENOME231089	15405	88.0	core	O	X	O	O	O	O	O	O	O	O	O	O	O	O	O	O	X	O	O	O	O	X	O	O	O
GUT_GENOME231089_59	GUT_GENOME231089	43951	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME231089_6	GUT_GENOME231089	43748	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME231089_60	GUT_GENOME231089	20962	72.0	not_shared	O	X	O	O	O	X	O	O	O	X	O	O	O	X	O	O	X	O	O	O	O	X	O	X	O
GUT_GENOME231089_61	GUT_GENOME231089	46489	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME231089_62	GUT_GENOME231089	3824	16.0	not_shared	X	X	X	X	X	X	X	O	O	X	X	X	X	X	X	O	X	X	O	X	X	X	X	X	X
GUT_GENOME231089_63	GUT_GENOME231089	88178	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME231089_64	GUT_GENOME231089	7942	72.0	not_shared	O	X	O	X	O	O	O	O	O	O	O	X	O	O	O	O	X	X	O	O	O	X	O	O	X
GUT_GENOME231089_65	GUT_GENOME231089	19156	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME231089_67	GUT_GENOME231089	67313	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME231089_68	GUT_GENOME231089	10481	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME231089_69	GUT_GENOME231089	11065	16.0	not_shared	X	X	X	O	X	O	X	X	X	X	X	X	X	X	X	O	X	X	O	X	X	X	X	X	X
GUT_GENOME231089_7	GUT_GENOME231089	45526	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME231089_70	GUT_GENOME231089	65045	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME231089_72	GUT_GENOME231089	72440	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME231089_73	GUT_GENOME231089	12606	32.0	not_shared	X	X	O	X	X	X	O	O	X	X	X	O	X	O	X	O	X	X	O	X	X	X	X	O	X
GUT_GENOME231089_74	GUT_GENOME231089	80984	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME231089_75	GUT_GENOME231089	1961	80.0	shared_but_short	O	X	O	O	O	O	O	O	O	O	O	O	X	O	O	O	X	O	O	X	O	O	O	O	X
GUT_GENOME231089_76	GUT_GENOME231089	42322	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME231089_77	GUT_GENOME231089	15664	32.0	not_shared	X	X	O	X	X	O	O	X	X	O	X	X	X	O	O	X	X	X	O	X	X	X	X	X	O
GUT_GENOME231089_78	GUT_GENOME231089	17150	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME231089_79	GUT_GENOME231089	14104	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME231089_8	GUT_GENOME231089	42228	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME231089_80	GUT_GENOME231089	26056	96.0	core	O	X	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME231089_81	GUT_GENOME231089	46762	96.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	X	O	O	O
GUT_GENOME231089_82	GUT_GENOME231089	6957	84.0	core	O	X	O	O	O	O	O	O	O	O	O	X	O	O	O	O	X	O	O	O	O	X	O	O	O
GUT_GENOME231089_9	GUT_GENOME231089	30525	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME249529_1	GUT_GENOME249529	76821	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME249529_10	GUT_GENOME249529	39688	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME249529_100	GUT_GENOME249529	7693	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME249529_101	GUT_GENOME249529	7587	68.0	not_shared	O	X	X	O	O	O	O	X	O	O	O	O	O	X	O	O	X	O	O	O	X	X	O	X	O
GUT_GENOME249529_102	GUT_GENOME249529	7371	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME249529_103	GUT_GENOME249529	7282	80.0	core	O	X	O	O	O	O	O	X	X	O	O	O	O	O	O	O	X	O	O	O	O	X	O	O	O
GUT_GENOME249529_104	GUT_GENOME249529	7279	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME249529_105	GUT_GENOME249529	7061	96.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	X	O	O	O
GUT_GENOME249529_106	GUT_GENOME249529	7028	80.0	core	O	O	O	X	O	O	O	O	O	O	O	X	X	O	O	O	O	X	O	O	O	O	X	O	O
GUT_GENOME249529_107	GUT_GENOME249529	6952	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME249529_108	GUT_GENOME249529	6945	96.0	core	O	X	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME249529_11	GUT_GENOME249529	38804	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME249529_110	GUT_GENOME249529	6702	64.0	not_shared	O	X	X	O	X	X	X	O	X	O	X	O	O	O	O	O	X	O	O	O	X	O	O	O	O
GUT_GENOME249529_111	GUT_GENOME249529	6660	56.00000000000001	not_shared	O	X	X	O	O	X	O	O	X	O	O	X	X	O	O	X	X	O	X	O	O	X	O	X	O
GUT_GENOME249529_112	GUT_GENOME249529	6581	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME249529_113	GUT_GENOME249529	6384	96.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	X	O	O	O
GUT_GENOME249529_114	GUT_GENOME249529	6266	84.0	core	O	X	O	O	O	O	O	O	O	O	O	O	O	O	O	O	X	O	O	O	X	X	O	O	O
GUT_GENOME249529_115	GUT_GENOME249529	6204	52.0	not_shared	O	X	X	X	O	X	O	O	X	O	O	O	O	X	O	X	X	X	O	O	X	X	O	X	O
GUT_GENOME249529_116	GUT_GENOME249529	6158	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME249529_117	GUT_GENOME249529	6098	96.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	X	O	O	O
GUT_GENOME249529_118	GUT_GENOME249529	5989	96.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	X	O	O	O
GUT_GENOME249529_119	GUT_GENOME249529	5739	72.0	not_shared	O	X	O	O	O	X	O	O	O	O	O	O	O	O	O	O	X	O	O	O	X	X	X	O	X
GUT_GENOME249529_12	GUT_GENOME249529	38679	96.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	X	O	O	O
GUT_GENOME249529_120	GUT_GENOME249529	5702	68.0	not_shared	O	X	X	O	X	O	X	O	X	O	X	O	O	O	O	O	X	O	O	O	X	O	O	O	O
GUT_GENOME249529_121	GUT_GENOME249529	5418	96.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	X	O	O	O	O	O	O	O	O	O	O
GUT_GENOME249529_122	GUT_GENOME249529	5387	40.0	not_shared	O	X	X	O	O	X	O	O	X	X	O	O	X	X	X	X	X	X	X	O	O	X	X	O	X
GUT_GENOME249529_123	GUT_GENOME249529	5337	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME249529_124	GUT_GENOME249529	5325	96.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	X	O	O	O
GUT_GENOME249529_125	GUT_GENOME249529	5293	88.0	core	O	O	O	X	O	O	O	O	O	O	O	O	O	O	O	O	O	X	X	O	O	O	O	O	O
GUT_GENOME249529_126	GUT_GENOME249529	5214	96.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	X	O	O	O	O	O	O
GUT_GENOME249529_127	GUT_GENOME249529	5184	96.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	X	O	O	O
GUT_GENOME249529_128	GUT_GENOME249529	4960	28.000000000000004	not_shared	O	X	O	X	X	X	O	O	O	X	X	X	X	X	X	X	X	X	O	O	X	X	X	X	X
GUT_GENOME249529_129	GUT_GENOME249529	4949	84.0	shared_but_short	O	X	O	O	O	O	O	O	O	O	O	O	O	O	O	O	X	O	O	O	X	X	O	O	O
GUT_GENOME249529_13	GUT_GENOME249529	37663	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME249529_130	GUT_GENOME249529	4819	52.0	not_shared	O	X	X	X	X	X	X	O	O	O	O	X	X	O	X	O	X	O	X	O	O	O	X	O	O
GUT_GENOME249529_131	GUT_GENOME249529	4807	72.0	not_shared	O	X	O	O	O	O	O	O	O	X	X	X	O	O	O	O	X	O	X	O	O	X	O	O	O
GUT_GENOME249529_132	GUT_GENOME249529	4556	56.00000000000001	not_shared	O	X	O	X	O	X	O	X	O	O	O	O	O	O	X	X	X	O	O	O	O	X	X	X	X
GUT_GENOME249529_133	GUT_GENOME249529	4511	56.00000000000001	not_shared	O	X	O	X	O	X	O	O	O	O	O	O	O	O	X	X	X	O	O	O	X	X	X	X	X
GUT_GENOME249529_134	GUT_GENOME249529	4495	96.0	shared_but_short	O	O	O	O	O	O	O	O	O	O	O	O	X	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME249529_135	GUT_GENOME249529	4495	100.0	shared_but_short	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME249529_136	GUT_GENOME249529	4455	88.0	shared_but_short	O	X	O	O	O	O	O	O	O	O	O	O	O	O	O	O	X	O	O	O	O	X	O	O	O
GUT_GENOME249529_137	GUT_GENOME249529	4352	96.0	shared_but_short	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	X	O	O	O
GUT_GENOME249529_138	GUT_GENOME249529	4320	100.0	shared_but_short	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME249529_139	GUT_GENOME249529	4290	72.0	not_shared	O	X	X	O	O	O	O	X	O	O	X	O	O	O	O	O	X	O	O	O	X	X	O	O	O
GUT_GENOME249529_14	GUT_GENOME249529	35128	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME249529_140	GUT_GENOME249529	4265	68.0	not_shared	O	X	X	O	O	O	O	X	O	O	O	X	O	O	X	O	X	O	O	O	X	X	O	O	O
GUT_GENOME249529_141	GUT_GENOME249529	4125	60.0	not_shared	O	X	X	X	O	O	O	O	X	O	O	X	X	O	O	X	X	O	O	O	O	X	O	X	O
GUT_GENOME249529_142	GUT_GENOME249529	3977	100.0	shared_but_short	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME249529_143	GUT_GENOME249529	3882	100.0	shared_but_short	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME249529_144	GUT_GENOME249529	3832	96.0	shared_but_short	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	X	O	O	O
GUT_GENOME249529_145	GUT_GENOME249529	3782	64.0	not_shared	O	X	X	O	O	O	O	O	O	O	X	O	O	O	X	X	X	O	X	O	X	X	O	O	O
GUT_GENOME249529_146	GUT_GENOME249529	3595	80.0	shared_but_short	O	X	O	O	O	O	O	O	O	X	O	O	O	O	O	O	X	O	O	O	O	X	O	X	O
GUT_GENOME249529_147	GUT_GENOME249529	3567	100.0	shared_but_short	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME249529_148	GUT_GENOME249529	3524	96.0	shared_but_short	O	X	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME249529_15	GUT_GENOME249529	33212	80.0	core	O	X	O	X	O	O	O	O	O	O	O	O	O	O	O	O	X	O	O	O	O	X	O	O	X
GUT_GENOME249529_150	GUT_GENOME249529	3381	100.0	shared_but_short	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME249529_151	GUT_GENOME249529	3349	100.0	shared_but_short	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME249529_153	GUT_GENOME249529	3249	88.0	shared_but_short	O	O	O	X	O	O	O	O	O	O	O	X	O	O	O	O	O	O	O	O	O	O	X	O	O
GUT_GENOME249529_154	GUT_GENOME249529	2944	100.0	shared_but_short	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME249529_155	GUT_GENOME249529	2773	96.0	shared_but_short	O	O	O	O	O	O	X	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME249529_156	GUT_GENOME249529	2681	44.0	not_shared	O	X	X	X	O	X	X	X	O	X	O	O	X	O	X	O	O	X	X	O	O	X	X	O	X
GUT_GENOME249529_157	GUT_GENOME249529	2643	96.0	shared_but_short	O	X	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME249529_158	GUT_GENOME249529	2546	96.0	shared_but_short	O	O	O	O	O	O	O	O	O	O	O	O	O	X	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME249529_159	GUT_GENOME249529	2520	100.0	shared_but_short	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME249529_16	GUT_GENOME249529	32208	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME249529_160	GUT_GENOME249529	2416	96.0	shared_but_short	O	O	O	X	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME249529_161	GUT_GENOME249529	2381	96.0	shared_but_short	O	O	O	O	O	O	O	O	O	O	O	O	O	X	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME249529_162	GUT_GENOME249529	2358	100.0	shared_but_short	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME249529_163	GUT_GENOME249529	2353	100.0	shared_but_short	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME249529_164	GUT_GENOME249529	2246	100.0	shared_but_short	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME249529_165	GUT_GENOME249529	2199	100.0	shared_but_short	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME249529_166	GUT_GENOME249529	2068	100.0	shared_but_short	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME249529_167	GUT_GENOME249529	1904	96.0	shared_but_short	O	O	O	O	O	O	O	X	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME249529_168	GUT_GENOME249529	1870	80.0	shared_but_short	O	X	X	X	O	O	O	O	O	O	O	O	O	O	O	O	X	O	O	O	O	X	O	O	O
GUT_GENOME249529_169	GUT_GENOME249529	1583	84.0	shared_but_short	O	X	O	O	O	O	O	O	O	O	O	O	O	O	O	X	X	O	O	O	O	X	O	O	O
GUT_GENOME249529_17	GUT_GENOME249529	31604	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME249529_18	GUT_GENOME249529	31498	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME249529_19	GUT_GENOME249529	31473	68.0	not_shared	O	X	X	X	O	O	O	O	O	O	O	O	X	O	X	O	X	O	O	O	X	X	O	O	O
GUT_GENOME249529_2	GUT_GENOME249529	74350	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME249529_20	GUT_GENOME249529	29760	92.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	X	X	O	O	O	O	O	O
GUT_GENOME249529_21	GUT_GENOME249529	29631	80.0	core	O	X	O	O	O	O	O	O	O	O	X	O	O	O	O	O	X	X	O	O	O	X	O	O	O
GUT_GENOME249529_22	GUT_GENOME249529	28575	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME249529_23	GUT_GENOME249529	26435	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME249529_24	GUT_GENOME249529	26160	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME249529_25	GUT_GENOME249529	24699	96.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	X	O	O	O	O	O	O
GUT_GENOME249529_26	GUT_GENOME249529	24503	96.0	core	O	X	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME249529_27	GUT_GENOME249529	24137	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME249529_28	GUT_GENOME249529	24078	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME249529_29	GUT_GENOME249529	20476	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME249529_3	GUT_GENOME249529	69293	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME249529_30	GUT_GENOME249529	19854	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME249529_31	GUT_GENOME249529	19744	96.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	X
GUT_GENOME249529_32	GUT_GENOME249529	19232	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME249529_33	GUT_GENOME249529	18102	96.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	X	O	O	O
GUT_GENOME249529_34	GUT_GENOME249529	18047	76.0	not_shared	O	X	O	X	O	O	O	O	X	O	O	X	O	O	O	O	X	O	O	O	O	X	O	O	O
GUT_GENOME249529_35	GUT_GENOME249529	18018	92.0	core	O	X	O	O	O	O	O	O	O	O	O	O	O	O	O	O	X	O	O	O	O	O	O	O	O
GUT_GENOME249529_36	GUT_GENOME249529	17862	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
